record_id,mandi_id,mandi_name,crop_type,crop_category,quantity_quintals,procurement_date,slot_start,slot_end,slot_hour,day_of_week,month,farmers_in_selected_slot,active_queue_count,arrival_time,completion_time,created_at,actual_processing_duration_mins
SYN-01593,MD-BRD-001,Burdwan Agricultural Mandi,Moong,pulses,40.34,2025-08-22,10:00:00,10:30:00,10,4,8,6,9,2025-08-22 10:10:00,2025-08-22 10:54:00,2025-08-22 09:19:00,44
SYN-01594,MD-KOL-001,Ballygunge Agricultural Mandi,Wheat,food_grains,18.74,2025-01-12,10:00:00,10:30:00,10,6,1,5,7,2025-01-12 11:05:00,2025-01-12 11:50:00,2025-01-12 07:37:00,45
SYN-01595,MD-KOL-002,Taratala Agricultural Mandi,Wheat,food_grains,65.71,2026-03-03,12:00:00,12:30:00,12,1,3,8,9,2026-03-03 13:15:00,2026-03-03 14:05:00,2026-03-03 10:31:00,50
SYN-01596,MD-KOL-003,New Town Agricultural Mandi,Soybean,oilseeds,36.95,2025-04-11,15:30:00,16:00:00,15,4,4,4,4,2025-04-11 15:35:00,2025-04-11 16:01:00,2025-04-11 14:58:00,26
SYN-01597,MD-MUR-001,Murshidabad Agricultural Mandi,Maize,coarse_cereals,29.45,2026-02-05,11:00:00,11:30:00,11,3,2,7,9,2026-02-05 11:00:00,2026-02-05 11:35:00,2026-02-05 08:44:00,35
SYN-01598,MD-KOL-001,Ballygunge Agricultural Mandi,Wheat,food_grains,67.68,2026-03-17,10:00:00,10:30:00,10,1,3,6,6,2026-03-17 10:05:00,2026-03-17 10:50:00,2026-03-17 08:01:00,45
SYN-01599,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,44.19,2026-05-29,12:30:00,13:00:00,12,4,5,2,3,2026-05-29 12:30:00,2026-05-29 13:09:00,2026-05-29 09:09:00,39
SYN-01600,MD-HOW-001,Howrah Agricultural Mandi,Maize,coarse_cereals,47.31,2026-03-07,11:00:00,11:30:00,11,5,3,6,7,2026-03-07 11:10:00,2026-03-07 11:51:00,2026-03-07 10:05:00,41
SYN-01601,MD-KOL-003,New Town Agricultural Mandi,Gram (Chana),pulses,38.99,2025-07-03,11:30:00,12:00:00,11,3,7,11,10,2025-07-03 11:45:00,2025-07-03 12:34:00,2025-07-03 11:12:00,49
SYN-01602,MD-KOL-001,Ballygunge Agricultural Mandi,Groundnut,oilseeds,11.27,2026-03-26,16:00:00,16:30:00,16,3,3,10,12,2026-03-26 16:00:00,2026-03-26 16:45:00,2026-03-26 12:41:00,45
SYN-01603,MD-HOO-001,Hooghly Agricultural Mandi,Soybean,oilseeds,34.22,2026-05-18,16:00:00,16:30:00,16,0,5,9,10,2026-05-18 16:00:00,2026-05-18 16:47:00,2026-05-18 13:01:00,47
SYN-01604,MD-HOO-001,Hooghly Agricultural Mandi,Gram (Chana),pulses,17.25,2025-07-12,12:00:00,12:30:00,12,5,7,8,10,2025-07-12 12:10:00,2025-07-12 12:52:00,2025-07-12 11:53:00,42
SYN-01605,MD-KOL-002,Taratala Agricultural Mandi,Arhar (Tur),pulses,15.98,2025-03-17,08:00:00,08:30:00,8,0,3,9,9,2025-03-17 09:05:00,2025-03-17 09:45:00,2025-03-17 05:51:00,40
SYN-01606,MD-NAD-001,Nadia Agricultural Mandi,Sugarcane,commercial_and_fibre,70.67,2026-06-26,12:30:00,13:00:00,12,4,6,9,11,2026-06-26 12:40:00,2026-06-26 13:41:00,2026-06-26 09:31:00,61
SYN-01607,MD-KOL-001,Ballygunge Agricultural Mandi,Mustard / Rapeseed,oilseeds,8.71,2025-03-31,16:30:00,17:00:00,16,0,3,4,6,2025-03-31 16:30:00,2025-03-31 16:58:00,2025-03-31 15:48:00,28
SYN-01608,MD-NAD-001,Nadia Agricultural Mandi,Wheat,food_grains,77.84,2025-12-28,16:00:00,16:30:00,16,6,12,10,11,2025-12-28 16:15:00,2025-12-28 17:09:00,2025-12-28 15:46:00,54
SYN-01609,MD-KOL-003,New Town Agricultural Mandi,Rice / Paddy,food_grains,37.68,2025-05-24,10:00:00,10:30:00,10,5,5,7,8,2025-05-24 11:00:00,2025-05-24 11:41:00,2025-05-24 09:32:00,41
SYN-01610,MD-KOL-002,Taratala Agricultural Mandi,Soybean,oilseeds,26.53,2025-03-18,10:00:00,10:30:00,10,1,3,7,9,2025-03-18 11:05:00,2025-03-18 11:54:00,2025-03-18 07:24:00,49
SYN-01611,MD-KOL-002,Taratala Agricultural Mandi,Mustard / Rapeseed,oilseeds,65.04,2026-04-18,09:30:00,10:00:00,9,5,4,5,8,2026-04-18 09:30:00,2026-04-18 10:14:00,2026-04-18 06:18:00,44
SYN-01612,MD-BRD-001,Burdwan Agricultural Mandi,Sugarcane,commercial_and_fibre,56.37,2025-03-29,14:30:00,15:00:00,14,5,3,7,9,2025-03-29 15:35:00,2025-03-29 16:37:00,2025-03-29 14:57:00,62
SYN-01613,MD-HOO-001,Hooghly Agricultural Mandi,Arhar (Tur),pulses,38.79,2026-02-12,11:00:00,11:30:00,11,3,2,11,11,2026-02-12 11:00:00,2026-02-12 11:52:00,2026-02-12 10:41:00,52
SYN-01614,MD-NAD-001,Nadia Agricultural Mandi,Maize,coarse_cereals,51.75,2026-02-26,10:30:00,11:00:00,10,3,2,6,7,2026-02-26 10:40:00,2026-02-26 11:17:00,2026-02-26 08:02:00,37
SYN-01615,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,89.07,2025-02-06,10:00:00,10:30:00,10,3,2,8,10,2025-02-06 11:05:00,2025-02-06 12:14:00,2025-02-06 09:28:00,69
SYN-01616,MD-KOL-001,Ballygunge Agricultural Mandi,Cotton,commercial_and_fibre,26.03,2025-04-16,10:00:00,10:30:00,10,2,4,10,12,2025-04-16 10:15:00,2025-04-16 11:08:00,2025-04-16 09:34:00,53
SYN-01617,MD-KOL-001,Ballygunge Agricultural Mandi,Wheat,food_grains,15.72,2026-04-28,15:30:00,16:00:00,15,1,4,3,9,2026-04-28 15:45:00,2026-04-28 16:07:00,2026-04-28 13:43:00,22
SYN-01618,MD-HOW-001,Howrah Agricultural Mandi,Jowar (Sorghum),coarse_cereals,69.62,2025-11-05,11:00:00,11:30:00,11,2,11,7,12,2025-11-05 11:10:00,2025-11-05 11:59:00,2025-11-05 10:41:00,49
SYN-01619,MD-KOL-003,New Town Agricultural Mandi,Maize,coarse_cereals,10.53,2025-03-15,10:00:00,10:30:00,10,5,3,6,8,2025-03-15 10:00:00,2025-03-15 10:39:00,2025-03-15 07:22:00,39
SYN-01620,MD-BRD-001,Burdwan Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,52.49,2026-08-26,13:00:00,13:30:00,13,2,8,5,7,2026-08-26 13:10:00,2026-08-26 13:50:00,2026-08-26 12:34:00,40
SYN-01621,MD-BRD-001,Burdwan Agricultural Mandi,Wheat,food_grains,52.77,2025-06-11,13:30:00,14:00:00,13,2,6,4,9,2025-06-11 13:35:00,2025-06-11 14:13:00,2025-06-11 10:23:00,38
SYN-01622,MD-KOL-003,New Town Agricultural Mandi,Groundnut,oilseeds,42.26,2025-01-03,13:30:00,14:00:00,13,4,1,4,7,2025-01-03 13:30:00,2025-01-03 14:07:00,2025-01-03 12:30:00,37
SYN-01623,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,48.22,2026-07-16,15:30:00,16:00:00,15,3,7,4,7,2026-07-16 16:30:00,2026-07-16 17:04:00,2026-07-16 13:47:00,34
SYN-01624,MD-HOW-001,Howrah Agricultural Mandi,Groundnut,oilseeds,69.53,2025-01-11,09:00:00,09:30:00,9,5,1,5,7,2025-01-11 09:15:00,2025-01-11 09:57:00,2025-01-11 08:40:00,42
SYN-01625,MD-NAD-001,Nadia Agricultural Mandi,Rice / Paddy,food_grains,13.28,2025-12-03,08:00:00,08:30:00,8,2,12,2,4,2025-12-03 08:10:00,2025-12-03 08:36:00,2025-12-03 04:56:00,26
SYN-01626,MD-NAD-001,Nadia Agricultural Mandi,Gram (Chana),pulses,38.8,2026-08-27,08:30:00,09:00:00,8,3,8,3,7,2026-08-27 09:30:00,2026-08-27 10:03:00,2026-08-27 08:23:00,33
SYN-01627,MD-NAD-001,Nadia Agricultural Mandi,Mustard / Rapeseed,oilseeds,52.44,2025-12-18,13:30:00,14:00:00,13,3,12,7,7,2025-12-18 13:40:00,2025-12-18 14:19:00,2025-12-18 12:27:00,39
SYN-01628,MD-KOL-001,Ballygunge Agricultural Mandi,Sugarcane,commercial_and_fibre,41.0,2025-12-22,16:00:00,16:30:00,16,0,12,7,14,2025-12-22 16:10:00,2025-12-22 17:11:00,2025-12-22 14:39:00,61
SYN-01629,MD-KOL-003,New Town Agricultural Mandi,Wheat,food_grains,72.5,2025-08-25,10:00:00,10:30:00,10,0,8,6,8,2025-08-25 10:10:00,2025-08-25 10:57:00,2025-08-25 06:57:00,47
SYN-01630,MD-MUR-001,Murshidabad Agricultural Mandi,Cotton,commercial_and_fibre,53.84,2025-03-19,14:30:00,15:00:00,14,2,3,7,9,2025-03-19 15:30:00,2025-03-19 16:20:00,2025-03-19 13:03:00,50
SYN-01631,MD-KOL-003,New Town Agricultural Mandi,Cotton,commercial_and_fibre,28.98,2025-12-15,14:30:00,15:00:00,14,0,12,6,10,2025-12-15 15:40:00,2025-12-15 16:21:00,2025-12-15 13:01:00,41
SYN-01632,MD-KOL-002,Taratala Agricultural Mandi,Maize,coarse_cereals,61.26,2026-06-30,16:00:00,16:30:00,16,1,6,5,5,2026-06-30 16:05:00,2026-06-30 16:53:00,2026-06-30 14:41:00,48
SYN-01633,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,95.15,2025-02-25,11:00:00,11:30:00,11,1,2,12,16,2025-02-25 12:15:00,2025-02-25 13:30:00,2025-02-25 11:02:00,75
SYN-01634,MD-KOL-001,Ballygunge Agricultural Mandi,Cotton,commercial_and_fibre,23.46,2026-06-20,09:00:00,09:30:00,9,5,6,6,8,2026-06-20 10:00:00,2026-06-20 10:36:00,2026-06-20 06:52:00,36
SYN-01635,MD-BRD-001,Burdwan Agricultural Mandi,Gram (Chana),pulses,46.34,2025-09-10,14:00:00,14:30:00,14,2,9,2,5,2025-09-10 14:15:00,2025-09-10 14:49:00,2025-09-10 11:23:00,34
SYN-01636,MD-KOL-001,Ballygunge Agricultural Mandi,Rice / Paddy,food_grains,25.05,2025-11-23,14:00:00,14:30:00,14,6,11,2,6,2025-11-23 15:15:00,2025-11-23 15:48:00,2025-11-23 11:36:00,33
SYN-01637,MD-HOO-001,Hooghly Agricultural Mandi,Sugarcane,commercial_and_fibre,15.57,2025-04-11,13:00:00,13:30:00,13,4,4,6,9,2025-04-11 13:10:00,2025-04-11 13:57:00,2025-04-11 11:36:00,47
SYN-01638,MD-HOW-001,Howrah Agricultural Mandi,Arhar (Tur),pulses,19.33,2026-01-14,15:00:00,15:30:00,15,2,1,6,8,2026-01-14 15:15:00,2026-01-14 15:56:00,2026-01-14 12:22:00,41
SYN-01639,MD-KOL-001,Ballygunge Agricultural Mandi,Wheat,food_grains,69.84,2025-04-21,11:30:00,12:00:00,11,0,4,7,11,2025-04-21 12:45:00,2025-04-21 13:37:00,2025-04-21 09:46:00,52
SYN-01640,MD-MUR-001,Murshidabad Agricultural Mandi,Wheat,food_grains,19.88,2025-06-16,13:30:00,14:00:00,13,0,6,10,10,2025-06-16 13:45:00,2025-06-16 14:29:00,2025-06-16 13:11:00,44
SYN-01641,MD-NAD-001,Nadia Agricultural Mandi,Wheat,food_grains,19.15,2026-03-15,10:00:00,10:30:00,10,6,3,11,11,2026-03-15 11:10:00,2026-03-15 11:58:00,2026-03-15 10:19:00,48
SYN-01642,MD-BRD-001,Burdwan Agricultural Mandi,Rice / Paddy,food_grains,61.73,2025-01-31,11:30:00,12:00:00,11,4,1,13,14,2025-01-31 11:30:00,2025-01-31 12:31:00,2025-01-31 10:13:00,61
SYN-01643,MD-MUR-001,Murshidabad Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,34.38,2025-09-29,10:30:00,11:00:00,10,0,9,4,5,2025-09-29 10:35:00,2025-09-29 11:09:00,2025-09-29 06:49:00,34
SYN-01644,MD-MUR-001,Murshidabad Agricultural Mandi,Rice / Paddy,food_grains,20.39,2025-12-28,09:00:00,09:30:00,9,6,12,13,18,2025-12-28 09:15:00,2025-12-28 10:11:00,2025-12-28 06:27:00,56
SYN-01645,MD-NAD-001,Nadia Agricultural Mandi,Cotton,commercial_and_fibre,34.55,2025-03-22,08:00:00,08:30:00,8,5,3,5,7,2025-03-22 08:15:00,2025-03-22 08:54:00,2025-03-22 04:42:00,39
SYN-01646,MD-HOO-001,Hooghly Agricultural Mandi,Soybean,oilseeds,57.27,2025-06-29,13:30:00,14:00:00,13,6,6,5,6,2025-06-29 13:35:00,2025-06-29 14:15:00,2025-06-29 11:44:00,40
SYN-01647,MD-NAD-001,Nadia Agricultural Mandi,Groundnut,oilseeds,46.64,2025-07-28,15:00:00,15:30:00,15,0,7,8,12,2025-07-28 15:00:00,2025-07-28 15:44:00,2025-07-28 11:54:00,44
SYN-01648,MD-HOW-001,Howrah Agricultural Mandi,Wheat,food_grains,63.27,2026-02-08,10:00:00,10:30:00,10,6,2,10,12,2026-02-08 10:00:00,2026-02-08 10:56:00,2026-02-08 09:32:00,56
SYN-01649,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,23.31,2026-08-17,11:30:00,12:00:00,11,0,8,10,11,2026-08-17 11:35:00,2026-08-17 12:41:00,2026-08-17 07:40:00,66
SYN-01650,MD-HOW-001,Howrah Agricultural Mandi,Maize,coarse_cereals,37.49,2026-05-24,08:30:00,09:00:00,8,6,5,8,8,2026-05-24 09:35:00,2026-05-24 10:15:00,2026-05-24 08:04:00,40
SYN-01651,MD-HOW-001,Howrah Agricultural Mandi,Mustard / Rapeseed,oilseeds,57.42,2025-04-26,11:00:00,11:30:00,11,5,4,7,9,2025-04-26 11:10:00,2025-04-26 11:52:00,2025-04-26 10:28:00,42
SYN-01652,MD-KOL-001,Ballygunge Agricultural Mandi,Urad,pulses,19.62,2025-01-12,10:00:00,10:30:00,10,6,1,10,12,2025-01-12 10:10:00,2025-01-12 10:57:00,2025-01-12 08:24:00,47
SYN-01653,MD-BRD-001,Burdwan Agricultural Mandi,Wheat,food_grains,21.84,2025-02-01,12:00:00,12:30:00,12,5,2,6,8,2025-02-01 13:00:00,2025-02-01 13:37:00,2025-02-01 11:42:00,37
SYN-01654,MD-MUR-001,Murshidabad Agricultural Mandi,Wheat,food_grains,36.72,2025-12-29,15:00:00,15:30:00,15,0,12,7,13,2025-12-29 15:05:00,2025-12-29 15:43:00,2025-12-29 12:25:00,38
SYN-01655,MD-HOW-001,Howrah Agricultural Mandi,Maize,coarse_cereals,30.0,2025-04-06,12:00:00,12:30:00,12,6,4,7,9,2025-04-06 12:05:00,2025-04-06 12:41:00,2025-04-06 11:40:00,36
SYN-01656,MD-HOW-001,Howrah Agricultural Mandi,Mustard / Rapeseed,oilseeds,19.5,2025-05-21,13:00:00,13:30:00,13,2,5,10,11,2025-05-21 13:15:00,2025-05-21 14:03:00,2025-05-21 10:44:00,48
SYN-01657,MD-BRD-001,Burdwan Agricultural Mandi,Mustard / Rapeseed,oilseeds,67.14,2026-05-31,13:00:00,13:30:00,13,6,5,4,7,2026-05-31 13:10:00,2026-05-31 13:52:00,2026-05-31 12:28:00,42
SYN-01658,MD-HOW-001,Howrah Agricultural Mandi,Rice / Paddy,food_grains,43.82,2026-06-16,09:00:00,09:30:00,9,1,6,9,12,2026-06-16 09:15:00,2026-06-16 10:07:00,2026-06-16 07:20:00,52
SYN-01659,MD-NAD-001,Nadia Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,46.48,2026-05-26,11:00:00,11:30:00,11,1,5,3,6,2026-05-26 11:05:00,2026-05-26 11:45:00,2026-05-26 08:58:00,40
SYN-01660,MD-HOO-001,Hooghly Agricultural Mandi,Wheat,food_grains,18.48,2025-06-04,09:30:00,10:00:00,9,2,6,10,13,2025-06-04 09:35:00,2025-06-04 10:13:00,2025-06-04 05:48:00,38
SYN-01661,MD-KOL-003,New Town Agricultural Mandi,Arhar (Tur),pulses,38.55,2026-01-12,11:30:00,12:00:00,11,0,1,12,15,2026-01-12 11:40:00,2026-01-12 12:37:00,2026-01-12 11:01:00,57
SYN-01662,MD-BRD-001,Burdwan Agricultural Mandi,Groundnut,oilseeds,42.43,2026-01-07,15:00:00,15:30:00,15,2,1,7,9,2026-01-07 16:05:00,2026-01-07 16:52:00,2026-01-07 15:00:00,47
SYN-01663,MD-KOL-002,Taratala Agricultural Mandi,Maize,coarse_cereals,65.92,2025-04-23,11:30:00,12:00:00,11,2,4,7,9,2025-04-23 11:30:00,2025-04-23 12:26:00,2025-04-23 10:33:00,56
SYN-01664,MD-KOL-002,Taratala Agricultural Mandi,Rice / Paddy,food_grains,38.86,2025-12-03,11:00:00,11:30:00,11,2,12,8,10,2025-12-03 11:15:00,2025-12-03 12:00:00,2025-12-03 09:37:00,45
SYN-01665,MD-NAD-001,Nadia Agricultural Mandi,Ragi (Finger Millet),coarse_cereals,56.92,2025-11-16,10:30:00,11:00:00,10,6,11,6,7,2025-11-16 10:40:00,2025-11-16 11:21:00,2025-11-16 06:49:00,41
SYN-01666,MD-NAD-001,Nadia Agricultural Mandi,Maize,coarse_cereals,28.25,2025-08-29,10:30:00,11:00:00,10,4,8,4,7,2025-08-29 10:45:00,2025-08-29 11:20:00,2025-08-29 09:01:00,35
SYN-01667,MD-MUR-001,Murshidabad Agricultural Mandi,Urad,pulses,36.84,2026-04-03,16:00:00,16:30:00,16,4,4,10,11,2026-04-03 16:15:00,2026-04-03 16:57:00,2026-04-03 12:33:00,42
SYN-01668,MD-NAD-001,Nadia Agricultural Mandi,Sugarcane,commercial_and_fibre,93.79,2026-02-16,10:00:00,10:30:00,10,0,2,8,12,2026-02-16 10:10:00,2026-02-16 11:15:00,2026-02-16 06:17:00,65
SYN-01669,MD-KOL-001,Ballygunge Agricultural Mandi,Mustard / Rapeseed,oilseeds,46.75,2025-11-20,14:00:00,14:30:00,14,3,11,6,7,2025-11-20 14:10:00,2025-11-20 14:51:00,2025-11-20 11:36:00,41
SYN-01670,MD-BRD-001,Burdwan Agricultural Mandi,Cotton,commercial_and_fibre,75.45,2026-03-18,08:00:00,08:30:00,8,2,3,4,5,2026-03-18 09:05:00,2026-03-18 09:40:00,2026-03-18 07:32:00,35
SYN-01671,MD-HOW-001,Howrah Agricultural Mandi,Wheat,food_grains,71.32,2026-04-09,09:00:00,09:30:00,9,3,4,8,12,2026-04-09 09:05:00,2026-04-09 09:48:00,2026-04-09 08:47:00,43
SYN-01672,MD-KOL-001,Ballygunge Agricultural Mandi,Sugarcane,commercial_and_fibre,93.66,2025-12-11,10:30:00,11:00:00,10,3,12,9,11,2025-12-11 10:35:00,2025-12-11 11:44:00,2025-12-11 07:31:00,69
SYN-01673,MD-HOO-001,Hooghly Agricultural Mandi,Rice / Paddy,food_grains,24.58,2025-06-12,15:30:00,16:00:00,15,3,6,5,5,2025-06-12 15:30:00,2025-06-12 16:00:00,2025-06-12 13:19:00,30
SYN-01674,MD-KOL-002,Taratala Agricultural Mandi,Cotton,commercial_and_fibre,31.65,2026-04-07,10:00:00,10:30:00,10,1,4,3,4,2026-04-07 10:05:00,2026-04-07 10:52:00,2026-04-07 09:41:00,47
SYN-01675,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,35.28,2026-03-13,14:00:00,14:30:00,14,4,3,2,2,2026-03-13 14:15:00,2026-03-13 14:42:00,2026-03-13 12:39:00,27
SYN-01676,MD-HOW-001,Howrah Agricultural Mandi,Wheat,food_grains,79.69,2026-08-21,09:30:00,10:00:00,9,4,8,7,10,2026-08-21 09:30:00,2026-08-21 10:11:00,2026-08-21 07:39:00,41
SYN-01677,MD-KOL-001,Ballygunge Agricultural Mandi,Rice / Paddy,food_grains,44.31,2025-04-02,12:30:00,13:00:00,12,2,4,6,9,2025-04-02 12:35:00,2025-04-02 13:12:00,2025-04-02 09:44:00,37
SYN-01678,MD-BRD-001,Burdwan Agricultural Mandi,Wheat,food_grains,33.16,2025-09-12,12:30:00,13:00:00,12,4,9,6,5,2025-09-12 12:35:00,2025-09-12 13:13:00,2025-09-12 11:54:00,38
SYN-01679,MD-HOO-001,Hooghly Agricultural Mandi,Rice / Paddy,food_grains,47.61,2026-07-16,13:30:00,14:00:00,13,3,7,10,14,2026-07-16 13:40:00,2026-07-16 14:26:00,2026-07-16 12:01:00,46
SYN-01680,MD-MUR-001,Murshidabad Agricultural Mandi,Mustard / Rapeseed,oilseeds,11.99,2025-11-09,10:00:00,10:30:00,10,6,11,5,7,2025-11-09 10:00:00,2025-11-09 10:28:00,2025-11-09 07:53:00,28
SYN-01681,MD-HOW-001,Howrah Agricultural Mandi,Soybean,oilseeds,18.99,2026-07-28,09:30:00,10:00:00,9,1,7,7,10,2026-07-28 09:45:00,2026-07-28 10:27:00,2026-07-28 06:54:00,42
SYN-01682,MD-HOO-001,Hooghly Agricultural Mandi,Rice / Paddy,food_grains,20.42,2025-01-08,15:00:00,15:30:00,15,2,1,7,8,2025-01-08 15:10:00,2025-01-08 15:48:00,2025-01-08 12:55:00,38
SYN-01683,MD-BRD-001,Burdwan Agricultural Mandi,Moong,pulses,6.54,2025-01-22,12:30:00,13:00:00,12,2,1,8,9,2025-01-22 12:30:00,2025-01-22 13:04:00,2025-01-22 12:09:00,34
SYN-01684,MD-KOL-002,Taratala Agricultural Mandi,Moong,pulses,44.72,2026-04-29,10:00:00,10:30:00,10,2,4,7,9,2026-04-29 10:10:00,2026-04-29 10:52:00,2026-04-29 08:47:00,42
SYN-01685,MD-MUR-001,Murshidabad Agricultural Mandi,Soybean,oilseeds,28.18,2025-08-06,11:00:00,11:30:00,11,2,8,10,12,2025-08-06 11:05:00,2025-08-06 11:57:00,2025-08-06 08:37:00,52
SYN-01686,MD-KOL-002,Taratala Agricultural Mandi,Sugarcane,commercial_and_fibre,29.33,2025-11-13,08:30:00,09:00:00,8,3,11,6,9,2025-11-13 08:40:00,2025-11-13 09:23:00,2025-11-13 07:31:00,43
SYN-01687,MD-MUR-001,Murshidabad Agricultural Mandi,Cotton,commercial_and_fibre,58.54,2025-09-18,11:30:00,12:00:00,11,3,9,5,6,2025-09-18 12:30:00,2025-09-18 13:18:00,2025-09-18 08:31:00,48
SYN-01688,MD-NAD-001,Nadia Agricultural Mandi,Maize,coarse_cereals,29.41,2025-09-06,11:30:00,12:00:00,11,5,9,5,6,2025-09-06 11:35:00,2025-09-06 12:13:00,2025-09-06 08:10:00,38
SYN-01689,MD-HOO-001,Hooghly Agricultural Mandi,Mustard / Rapeseed,oilseeds,32.37,2026-07-26,09:30:00,10:00:00,9,6,7,14,14,2026-07-26 10:30:00,2026-07-26 11:27:00,2026-07-26 07:06:00,57
SYN-01690,MD-KOL-002,Taratala Agricultural Mandi,Moong,pulses,22.35,2025-02-27,11:30:00,12:00:00,11,3,2,8,12,2025-02-27 11:35:00,2025-02-27 12:14:00,2025-02-27 10:02:00,39
SYN-01691,MD-HOO-001,Hooghly Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,10.24,2026-04-15,13:00:00,13:30:00,13,2,4,9,12,2026-04-15 13:00:00,2026-04-15 13:38:00,2026-04-15 12:12:00,38
SYN-01692,MD-HOO-001,Hooghly Agricultural Mandi,Cotton,commercial_and_fibre,73.51,2026-06-25,16:00:00,16:30:00,16,3,6,8,11,2026-06-25 16:10:00,2026-06-25 17:06:00,2026-06-25 14:19:00,56
SYN-01693,MD-MUR-001,Murshidabad Agricultural Mandi,Arhar (Tur),pulses,11.09,2026-02-04,13:00:00,13:30:00,13,2,2,7,10,2026-02-04 13:15:00,2026-02-04 13:53:00,2026-02-04 11:50:00,38
SYN-01694,MD-BRD-001,Burdwan Agricultural Mandi,Mustard / Rapeseed,oilseeds,21.59,2025-08-29,12:30:00,13:00:00,12,4,8,9,11,2025-08-29 12:40:00,2025-08-29 13:14:00,2025-08-29 10:40:00,34
SYN-01695,MD-HOW-001,Howrah Agricultural Mandi,Maize,coarse_cereals,21.42,2025-04-08,14:00:00,14:30:00,14,1,4,5,8,2025-04-08 14:05:00,2025-04-08 14:42:00,2025-04-08 10:54:00,37
SYN-01696,MD-HOW-001,Howrah Agricultural Mandi,Gram (Chana),pulses,23.23,2026-02-20,10:00:00,10:30:00,10,4,2,10,12,2026-02-20 11:00:00,2026-02-20 11:51:00,2026-02-20 07:09:00,51
SYN-01697,MD-HOW-001,Howrah Agricultural Mandi,Maize,coarse_cereals,19.61,2025-10-13,13:30:00,14:00:00,13,0,10,10,13,2025-10-13 14:45:00,2025-10-13 15:31:00,2025-10-13 13:35:00,46
SYN-01698,MD-HOW-001,Howrah Agricultural Mandi,Bajra (Pearl Millet),coarse_cereals,30.82,2025-04-01,08:30:00,09:00:00,8,1,4,4,11,2025-04-01 08:45:00,2025-04-01 09:20:00,2025-04-01 07:30:00,35
SYN-01699,MD-KOL-001,Ballygunge Agricultural Mandi,Jowar (Sorghum),coarse_cereals,24.6,2025-08-07,09:00:00,09:30:00,9,3,8,10,14,2025-08-07 10:00:00,2025-08-07 10:50:00,2025-08-07 07:28:00,50
SYN-01700,MD-KOL-001,Ballygunge Agricultural Mandi,Moong,pulses,8.37,2026-08-08,13:00:00,13:30:00,13,5,8,7,7,2026-08-08 14:10:00,2026-08-08 14:44:00,2026-08-08 12:51:00,34
SYN-01701,MD-BRD-001,Burdwan Agricultural Mandi,Soybean,oilseeds,61.97,2025-06-11,10:00:00,10:30:00,10,2,6,9,10,2025-06-11 10:10:00,2025-06-11 10:57:00,2025-06-11 08:39:00,47
SYN-01702,MD-KOL-003,New Town Agricultural Mandi,Maize,coarse_cereals,28.33,2025-04-19,13:30:00,14:00:00,13,5,4,6,7,2025-04-19 13:40:00,2025-04-19 14:14:00,2025-04-19 12:30:00,34
SYN-01703,MD-HOW-001,Howrah Agricultural Mandi,Sugarcane,commercial_and_fibre,23.1,2026-02-19,13:30:00,14:00:00,13,3,2,3,5,2026-02-19 13:40:00,2026-02-19 14:25:00,2026-02-19 13:01:00,45
SYN-01704,MD-NAD-001,Nadia Agricultural Mandi,Jute,commercial_and_fibre,59.33,2025-05-02,08:00:00,08:30:00,8,4,5,3,4,2025-05-02 08:05:00,2025-05-02 08:42:00,2025-05-02 06:40:00,37
SYN-01705,MD-HOO-001,Hooghly Agricultural Mandi,Wheat,food_grains,18.63,2026-07-14,11:30:00,12:00:00,11,1,7,7,6,2026-07-14 11:35:00,2026-07-14 12:11:00,2026-07-14 09:42:00,36
SYN-01706,MD-KOL-003,New Town Agricultural Mandi,Sugarcane,commercial_and_fibre,80.71,2026-06-07,12:00:00,12:30:00,12,6,6,2,3,2026-06-07 12:10:00,2026-06-07 12:51:00,2026-06-07 08:12:00,41
SYN-01707,MD-BRD-001,Burdwan Agricultural Mandi,Rice / Paddy,food_grains,14.31,2026-08-21,13:30:00,14:00:00,13,4,8,4,3,2026-08-21 13:40:00,2026-08-21 14:09:00,2026-08-21 10:58:00,29
SYN-01708,MD-KOL-002,Taratala Agricultural Mandi,Maize,coarse_cereals,37.88,2026-07-09,14:00:00,14:30:00,14,3,7,5,7,2026-07-09 14:05:00,2026-07-09 14:45:00,2026-07-09 13:19:00,40
SYN-01709,MD-HOW-001,Howrah Agricultural Mandi,Wheat,food_grains,76.07,2025-05-29,10:00:00,10:30:00,10,3,5,9,10,2025-05-29 10:15:00,2025-05-29 11:14:00,2025-05-29 09:26:00,59
